"country","debt_id","portfolio_id","collector","comm_target","debt_age","age_bucket","sector","client_name","d_status","paying_accs","new_accs","debt_original_amount"
"Trinidad","6919982.T","103","Krishandai","66315","7.59","5 - 10 yrs","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","14975.50"
"Trinidad","6920011.T","103","Krishandai","66315","7.52","5 - 10 yrs","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","15452.20"
"Trinidad","6920013.T","103","Krishandai","66315",,"Unknown","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","14796.50"
"Trinidad","6920385.T","103","Krishandai","66315","9.67","5 - 10 yrs","Banking","FIRST CITIZENS BANK (CENTRALISED COLL UNIT)","Active","Paying","Not New","18623.40"
"Trinidad","6920408.T","103","Krishandai","66315","9.48","5 - 10 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Non-paying","Not New","17827.50"
"Trinidad","6920431.T","103","Krishandai","66315","16.89","Over 10 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Non-paying","Not New","20709.40"
"Trinidad","6920459.T","103","Krishandai","66315","6.19","5 - 10 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Paying","Not New","41156.90"
"Trinidad","6920487.T","103","Krishandai","66315",,"Unknown","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Paying","Not New","20091.10"
"Trinidad","6920505.T","103","Krishandai","66315","9.40","5 - 10 yrs","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Paying","Not New","57109.20"
"Trinidad","6920520.T","103","Krishandai","66315",,"Unknown","Finance","NATIONAL ENTREPRENEURSHIP DEVELOPMENT CO HEAD OFFICE (NEDCO)","Active","Non-paying","Not New","25553.80"
"Trinidad","6922176.T","103","Krishandai","66315",,"Unknown","Communication","TSTT (RESIDENTIAL SERVICE) NORTH EAST","Active","Non-paying","Not New","1350.56"
"Trinidad","6926652.T","103","Krishandai","66315",,"Unknown","Communication","TSTT (SINGLE LINE SERVICE) NORTH WEST","Active","Non-paying","Not New","861.04"
"Trinidad","6926937.T","103","Krishandai","66315","8.92","5 - 10 yrs","Banking","FIRST CITIZENS BANK (CENTRALISED COLL UNIT)","Active","Non-paying","Not New","16949.80"
"Trinidad","6927005.T","103","Krishandai","66315","9.58","5 - 10 yrs","Banking","FIRST CITIZENS BANK (CENTRALISED COLL UNIT)","Active","Paying","Not New","14742.10"
"Trinidad","6927325.T","103","Krishandai","66315","8.14","5 - 10 yrs","Banking","FIRST CITIZENS BANK (CENTRALISED COLL UNIT)","Active","Paying","Not New","16296.60"
"Trinidad","6927333.T","103","Krishandai","66315","10.42","Over 10 yrs","Banking","FIRST CITIZENS BANK (CENTRALISED COLL UNIT)","Active","Non-paying","Not New","19125.70"
"Trinidad","6927339.T","103","Krishandai","66315","11.24","Over 10 yrs","Banking","FIRST CITIZENS BANK (CENTRALISED COLL UNIT)","Active","Non-paying","Not New","22129.40"
"Trinidad","6927500.T","103","Krishandai","66315","6.19","5 - 10 yrs","Communication","TSTT-DIRECTORY ACCOUNTS",,"Paying","Not New","48101.30"
"Trinidad","6928458.T","103","Krishandai","66315",,"Unknown","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","646.21"
"Trinidad","6929137.T","103","Krishandai","66315",,"Unknown","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","15072.60"
"Trinidad","6929551.T","103","Krishandai","66315","7.02","5 - 10 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","58739.00"
"Trinidad","6929991.T","103","Krishandai","66315","7.29","5 - 10 yrs","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","26559.20"
"Trinidad","6930005.T","103","Krishandai","66315","7.29","5 - 10 yrs","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","11526.30"
"Trinidad","6930015.T","103","Krishandai","66315","7.29","5 - 10 yrs","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","7628.83"
"Trinidad","6930069.T","103","Krishandai","66315","5.53","5 - 10 yrs","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","14820.61"
"Trinidad","6930171.T","103","Krishandai","66315","5.54","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","3038.00"
"Trinidad","6930229.T","103","Krishandai","66315","6.25","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","10423.00"
"Trinidad","6930627.T","103","Krishandai","66315","6.67","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","19352.45"
"Trinidad","6930821.T","103","Krishandai","66315","5.28","5 - 10 yrs","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","20519.08"
"Trinidad","6932171.T","103","Krishandai","66315","5.85","5 - 10 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","87411.75"
"Trinidad","6936183.T","103","Krishandai","66315","5.30","5 - 10 yrs","Banking","ASCENDANCY - SCOTIABANK","Active","Non-paying","Not New","10921.03"
"Trinidad","6936679.T","103","Krishandai","66315","8.29","5 - 10 yrs","Finance","PUBLIC SERVICES CREDIT UNION CO-OP","Active","Paying","Not New","15358.24"
"Trinidad","6937575.T","103","Krishandai","66315",,"Unknown","Communication","TSTT-DIRECTORY ACCOUNTS","Active","Paying","Not New","37777.11"
"Trinidad","6938011.T","103","Krishandai","66315","5.25","5 - 10 yrs","Banking","ASCENDANCY - SCOTIABANK","Historical","Paying","Not New","24780.36"
"Trinidad","6938089.T","103","Krishandai","66315",,"Unknown","Banking","ASCENDANCY - SCOTIABANK","Active","Paying","Not New","36830.86"
"Trinidad","6938441.T","103","Krishandai","66315","5.91","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","74975.71"
"Trinidad","6938692.T","103","Krishandai","66315",,"Unknown","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","37489.75"
"Trinidad","6938693.T","103","Krishandai","66315","5.40","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","37489.75"
"Trinidad","6938737.T","103","Krishandai","66315",,"Unknown","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","17400.50"
"Trinidad","6938741.T","103","Krishandai","66315",,"Unknown","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","22390.58"
"Trinidad","6938874.T","103","Krishandai","66315","7.15","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","59854.88"
"Trinidad","6938879.T","103","Krishandai","66315","5.13","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","31278.49"
"Trinidad","6940156.T","103","Krishandai","66315","5.74","5 - 10 yrs","Banking","ASCENDANCY - SCOTIABANK","Active","Paying","Not New","21481.00"
"Trinidad","6940176.T","103","Krishandai","66315","4.84","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","53966.09"
"Trinidad","6940265.T","103","Krishandai","66315","7.28","5 - 10 yrs","Finance","SFCCU CREDIT UNION CO-OPERATIVE SOCIETY","Active","Paying","Not New","1905.44"
"Trinidad","6940491.T","103","Krishandai","66315","5.51","5 - 10 yrs","Finance","SFCCU CREDIT UNION CO-OPERATIVE SOCIETY","Active","Paying","Not New","11321.07"
"Trinidad","6944003.T","103","Krishandai","66315","8.32","5 - 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","10549.02"
"Trinidad","6944075.T","103","Krishandai","66315","8.33","5 - 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5368.63"
"Trinidad","6944324.T","103","Krishandai","66315","11.65","Over 10 yrs","Finance","PUBLIC SERVICES CREDIT UNION CO-OP","Active","Paying","Not New","755.31"
"Trinidad","6944439.T","103","Krishandai","66315","5.38","5 - 10 yrs","Banking","RBC ROYAL BANK (RETAIL COLLECTIONS)","Active","Paying","Not New","31794.90"
"Trinidad","6946033.T","103","Krishandai","66315","5.02","5 - 10 yrs","Communication","DIGICEL-CORPORATE","Active","Non-paying","Not New","986.34"
"Trinidad","6946208.T","103","Krishandai","66315","8.40","5 - 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","4254.70"
"Trinidad","6948316.T","103","Krishandai","66315","8.89","5 - 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","3646.72"
"Trinidad","6949511.T","103","Krishandai","66315","4.70","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","27273.00"
"Trinidad","6949958.T","103","Krishandai","66315",,"Unknown","Finance","GRACE KENNEDY (T'DAD) LTD","Active","Paying","Not New","9735.89"
"Trinidad","6950292.T","103","Krishandai","66315","5.72","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","71532.40"
"Trinidad","6950400.T","103","Krishandai","66315","4.86","3 - 5 yrs","Communication","DIGICEL-CORPORATE","Active","Paying","Not New","1596.83"
"Trinidad","6950514.T","103","Krishandai","66315","4.92","3 - 5 yrs","Communication","DIGICEL-CORPORATE","Active","Non-paying","Not New","10783.08"
"Trinidad","6950733.T","103","Krishandai","66315","5.04","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","5365.23"
"Trinidad","6950775.T","103","Krishandai","66315","4.45","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","30812.00"
"Trinidad","6951348.T","103","Krishandai","66315","5.07","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","4760.11"
"Trinidad","6951498.T","103","Krishandai","66315","5.83","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","No Payment","Non-paying","Not New","12555.86"
"Trinidad","6951505.T","103","Krishandai","66315","4.78","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","16403.32"
"Trinidad","6951862.T","103","Krishandai","66315","4.37","3 - 5 yrs","Communication","TSTT (RESIDENTIAL SERVICE) CENTRAL","Active","Non-paying","Not New","1042.60"
"Trinidad","6952503.T","103","Krishandai","66315","6.37","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","231302.43"
"Trinidad","6952510.T","103","Krishandai","66315","5.02","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","147021.60"
"Trinidad","6952524.T","103","Krishandai","66315",,"Unknown","Retail","HANKS TRADERS LTD","Judgement","Paying","Not New","103456.50"
"Trinidad","6952625.T","103","Krishandai","66315","5.89","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","14164.00"
"Trinidad","6952640.T","103","Krishandai","66315","4.79","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","40426.49"
"Trinidad","6952670.T","103","Krishandai","66315","4.22","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","70131.80"
"Trinidad","6953110.T","103","Krishandai","66315","4.27","3 - 5 yrs","Communication","TSTT-MOBILE ACCOUNTS","Active","Non-paying","Not New","2190.71"
"Trinidad","6953253.T","103","Krishandai","66315","4.27","3 - 5 yrs","Communication","TSTT-MOBILE ACCOUNTS","Active","Paying","Not New","4520.22"
"Trinidad","6953772.T","103","Krishandai","66315",,"Unknown","Other","NORTH WEST PREMIUM FINANCE LTD","Active","Non-paying","Not New","713.81"
"Trinidad","6954442.T","103","Krishandai","66315","10.76","Over 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","4777.87"
"Trinidad","6954974.T","103","Krishandai","66315",,"Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","40538.00"
"Trinidad","6955602.T","103","Krishandai","66315",,"Unknown","Other","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","23714.84"
"Trinidad","6956482.T","103","Krishandai","66315","12.35","Over 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","1609.41"
"Trinidad","6957601.T","103","Krishandai","66315","4.60","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","13571.37"
"Trinidad","6957606.T","103","Krishandai","66315","5.53","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","9862.99"
"Trinidad","6957653.T","103","Krishandai","66315","4.88","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","69948.61"
"Trinidad","6957667.T","103","Krishandai","66315","4.39","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","38643.99"
"Trinidad","6957699.T","103","Krishandai","66315","4.44","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","8742.62"
"Trinidad","6957984.T","103","Krishandai","66315",,"Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","45958.00"
"Trinidad","6958635.T","103","Krishandai","66315","5.49","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","45821.34"
"Trinidad","6960036.T","103","Krishandai","66315","13.41","Over 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","15324.93"
"Trinidad","6962088.T","103","Krishandai","66315","13.65","Over 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","5264.06"
"Trinidad","6962496.T","103","Krishandai","66315","6.81","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","106274.71"
"Trinidad","6962564.T","103","Krishandai","66315","4.45","3 - 5 yrs","Communication","DIGICEL-CORPORATE","Active","Non-paying","Not New","6312.80"
"Trinidad","6962718.T","103","Krishandai","66315","4.40","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","21171.54"
"Trinidad","6962744.T","103","Krishandai","66315","4.25","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","64835.70"
"Trinidad","6964114.T","103","Krishandai","66315","11.36","Over 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","4552.56"
"Trinidad","6964264.T","103","Krishandai","66315","9.44","5 - 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","4541.06"
"Trinidad","6964480.T","103","Krishandai","66315","14.14","Over 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","16044.78"
"Trinidad","6965768.T","103","Krishandai","66315","9.61","5 - 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1911.45"
"Trinidad","6968481.T","103","Krishandai","66315","4.01","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","75956.00"
"Trinidad","6968605.T","103","Krishandai","66315","4.30","3 - 5 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","47228.00"
"Trinidad","6968606.T","103","Krishandai","66315","4.67","3 - 5 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","51578.00"
"Trinidad","6968666.T","103","Krishandai","66315","4.81","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","41801.57"
"Trinidad","6968672.T","103","Krishandai","66315","4.31","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","41538.85"
"Trinidad","6968688.T","103","Krishandai","66315","4.93","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","39136.67"
"Trinidad","6968797.T","103","Krishandai","66315",,"Unknown","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Non-paying","Not New","145196.32"
"Trinidad","6968867.T","103","Krishandai","66315","3.95","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","68180.46"
"Trinidad","6969412.T","103","Krishandai","66315","4.33","3 - 5 yrs","Communication","DIGICEL-CORPORATE","Active","Non-paying","Not New","2263.60"
"Trinidad","6969904.T","103","Krishandai","66315","4.83","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Paying","Not New","13739.00"
"Trinidad","6969946.T","103","Krishandai","66315","4.13","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","22415.36"
"Trinidad","6969967.T","103","Krishandai","66315","4.30","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","22122.10"
"Trinidad","6969989.T","103","Krishandai","66315","4.09","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","40396.20"
"Trinidad","6970024.T","103","Krishandai","66315","5.23","5 - 10 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","18991.56"
"Trinidad","6970035.T","103","Krishandai","66315",,"Unknown","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","24931.42"
"Trinidad","6970119.T","103","Krishandai","66315",,"Unknown","Other","SMR LOGISTICS LTD","Active","Paying","Not New","8939.81"
"Trinidad","6970250.T","103","Krishandai","66315","4.09","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","9517.38"
"Trinidad","6970262.T","103","Krishandai","66315","4.76","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","15256.48"
"Trinidad","6970355.T","103","Krishandai","66315","4.97","3 - 5 yrs","Banking","Genesis PII - Scotiabank","Active","Non-paying","Not New","16302.00"
"Trinidad","6971688.T","103","Krishandai","66315","5.73","5 - 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","16095.75"
"Trinidad","6971868.T","103","Krishandai","66315","3.82","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","53170.10"
"Trinidad","6971887.T","103","Krishandai","66315","4.32","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","33966.96"
"Trinidad","6971905.T","103","Krishandai","66315","4.60","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Paying","Not New","17319.63"
"Trinidad","6971911.T","103","Krishandai","66315","4.67","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","16023.69"
"Trinidad","6971945.T","103","Krishandai","66315","4.80","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","15603.87"
"Trinidad","6971999.T","103","Krishandai","66315","4.25","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","41694.83"
"Trinidad","6972001.T","103","Krishandai","66315","3.66","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","28158.45"
"Trinidad","6972013.T","103","Krishandai","66315","3.80","3 - 5 yrs","Banking","REPUBLIC BANK (CENTRALISED CREDIT)","Active","Non-paying","Not New","351660.39"
"Trinidad","6972132.T","103","Krishandai","66315",,"Unknown","Communication","DIGICEL-CORPORATE","Active","Non-paying","Not New","867.16"
"Trinidad","6972418.T","103","Krishandai","66315","4.82","3 - 5 yrs","Finance","VENTURE CREDIT UNION CO-OP SOCIETY LTD.","Active","Non-paying","Not New","51069.11"
"Trinidad","6972855.T","103","Krishandai","66315","3.61","3 - 5 yrs","Banking","SCOTIABANK T & T LTD (CRC UNIT).","Active","Paying","Not New","35767.00"
